"geneID","alz","scz","autism"
"INPPL1",0.551588850561529,0.829919900046661,0.5533612286672
"INSIG1",0.825175412232056,0.408588448772207,0.959707679226995
"INSR",0.0379302257206291,0.281537669245154,0.0242903428152204
"INSRR",0.971327568870038,0.408697700593621,0.144163189223036
"EIF3E",0.545630620326847,0.515737140318379,0.388360976241529
"IRAK1",0.692861980758607,0.849687011679634,0.833664061035961
"IREB2",0.466834593098611,0.698212357005104,0.32779062143527
"IRF2",0.73594268085435,0.804413302568719,0.850688511505723
"IRF3",0.0725646892096847,0.7306234810967,0.860191385261714
"IRF6",0.775785062462091,0.177420653635636,0.144623560132459
"IRF7",0.197085504885763,0.820963791338727,0.69494321430102
"IRS1",0.35317121911794,0.279564592521638,0.0774267613887787
"ITGAL",0.434821890667081,0.547900513978675,0.262640841072425
"ITGAM",0.757774353493005,0.951778035378084,0.938296239823103
"ITGAV",0.824614913901314,0.906692503485829,0.734922468429431
"ITGAX",0.920969126280397,0.00292364996857941,0.0985710641834885
"ITGB1",0.626709625357762,0.5986254112795,0.68903818866238
"ITGB2",0.208258992992342,0.883802397409454,0.510188395623118
"ITGB3",0.43542716675438,0.236086390912533,0.169364771572873
"ITIH4",0.366280297050253,0.0479139680974185,0.884099042741582
"ITPKB",0.488980259979144,0.800698699429631,0.793405326548964
"ITPR1",0.0534979596268386,0.371727830963209,0.755372856045142
"ITPR2",0.165212843101472,0.796879243338481,0.528870544862002
"ITPR3",0.797239603474736,0.818521612789482,0.391186458291486
"JAG2",0.290154392831028,0.746502436231822,0.292911995667964
"JAK2",0.971291013527662,0.539080660790205,0.159805626375601
"JUN",0.819524010643363,0.0634511101525277,0.400628671515733
"JUNB",0.352890681708232,0.895407808944583,0.233502567978576
"JUND",0.171054217964411,0.632456998340786,0.514039972797036
"KCNB1",0.763246151152998,0.107435045065358,0.992566423723474
"KCNC4",0.193852435098961,0.44545170548372,0.895854303147644
"KCNJ13",0.567582306219265,0.843238158151507,0.259300077334046
"KCNMA1",0.893766144290566,0.331467364914715,0.17635470116511
"KCNN2",0.31299723032862,0.423413388896734,0.136634036665782
"KCNQ1",0.905565321212634,0.561560197966173,0.0522151447366923
"KDR",0.703314595390111,0.787947359960526,0.155244613299146
"KIF5A",0.565007629804313,0.634375312598422,0.132733233971521
"KIR2DL2",0.442289770347998,0.15731162764132,0.462535029742867
"KLKB1",0.656913566868752,0.879255397710949,0.414780612103641
"KLRC1",0.609692407771945,0.433575173374265,0.0347164848353714
"KNG1",0.523728956002742,0.158507349900901,0.614699396770447
"KLC1",0.936929709976539,0.320544914342463,0.0406496832147241
"KIF11",0.848335901508108,0.114073730539531,0.894742058590055
"KRT14",0.761023491388187,0.203550750389695,0.975178942782804
"KRT18",0.2135779929813,0.209651024080813,0.0325606390833855
"L1CAM",0.687419599853456,0.195327132940292,0.623201501555741
"LAMC1",0.778356966562569,0.740315843373537,0.882616071263328
"LAMP1",0.396506132325158,0.682290940079838,0.978159579215571
"LAMC2",0.396204736316577,0.121970498468727,0.013441119575873
"LAMP2",0.865721264388412,0.749751023482531,0.0682995282113552
"RPSA",0.891581078991294,0.759535131976008,0.811785254860297
"STMN1",0.966237460961565,0.979301895247772,0.717228829627857
"LBP",0.0553815187886357,0.957394044613466,0.983808298129588
"LBR",0.317406025482342,0.349967082263902,0.356612378032878
"LCAT",0.282188212499022,0.209131253883243,0.148922647582367
"LCK",0.365141235291958,0.252502754330635,0.234138431493193
"LCN2",0.77215861575678,0.538853931706399,0.171910271514207
"LCT",0.18730956222862,0.210486904252321,0.658313496503979
"LDHA",0.77946453820914,0.782562576234341,0.528899732511491
"LDLR",0.332307861652225,0.593424928374588,0.564588458277285
"LEP",0.903088300488889,0.0854441130068153,0.91871077590622
"LEPR",0.41777291498147,0.44842029013671,0.0388019415549934
"LGALS3",0.0263366971630603,0.6273016219493,0.41721213189885
"LGALS4",0.154581393580884,0.123761934461072,0.746162843657658
"LGALS9",0.922963417135179,0.556895611342043,0.404845924116671
"LHCGR",0.0670561178121716,0.918520245002583,0.142885939683765
"LIF",0.3754212053027,0.434460188029334,0.645027396734804
"LIFR",0.0222604868467897,0.712163091404364,0.0770568908192217
"LIG1",0.628467697883025,0.0129112305585295,0.0277856914326549
"LIG3",0.920450072269887,0.798651407472789,0.432809271849692
"LIMS1",0.709959391970187,0.609183371067047,0.948298262897879
"LIPA",0.559849450131878,0.2863679677248,0.687036144314334
"LIPC",0.979322378057986,0.73141893488355,0.0529492895584553
"LMNA",0.239650702569634,0.842030191328377,0.554042003350332
"LMNB1",0.691531005548313,0.950603610370308,0.759878590935841
"LNPEP",0.188882064539939,0.292900350643322,0.617251337738708
"LOX",0.510254422668368,0.718630728544667,0.84723945427686
"LOXL1",0.229787522461265,0.824141772696748,0.410755889490247
"LPA",0.0198880031239241,0.859759414102882,0.340242805657908
"LPL",0.876320858020335,0.610285840928555,0.686021578032523
"LRP1",0.68319897307083,0.887951516546309,0.531389468815178
"LRP2",0.948157549602911,0.726336405845359,0.623872588621452
"LRP6",0.270624106517062,0.947730410145596,0.491788528393954
"LRPAP1",0.0105702409055084,0.354675042675808,0.236555304843932
"LTB",0.529912300640717,0.0927773711737245,0.368128390051425
"LTBP2",0.909290275769308,0.890851987525821,0.412859750678763
"LTC4S",0.48051800369285,0.046180575620383,0.566969562321901
"LTF",0.338044812204316,0.148431746987626,0.713437950704247
"BCAM",0.577488941140473,0.386387272970751,0.79344833898358
"LYN",0.60827462002635,0.4192406963557,0.760790765751153
"LYZ",0.729123719036579,0.639591931598261,0.606702822027728
"M6PR",0.645424357615411,0.515886989422143,0.0584167011547834
"MARCKS",0.186383528634906,0.190751473652199,0.327240751124918
"SMAD1",0.996863239211962,0.687311759218574,0.486272701527923
"SMAD2",0.260196737712249,0.403212137287483,0.395870076026767
"SMAD7",0.90674912254326,0.494152858154848,0.255627572769299
"MAG",0.398180809337646,0.849396797129884,0.32476670248434
"MAOA",0.339260715525597,0.318218132480979,0.825152372941375
"MAOB",0.944306604331359,0.213643920840696,0.00982775492593646
"MAP1A",0.866925562499091,0.61951515567489,0.465428237337619
"MAP1B",0.895948097575456,0.397052643587813,0.750383788254112
"MAP2",0.322516449028626,0.199190950253978,0.407690034946427
"MAPT",0.0353721512947232,0.0159490276128054,0.275798017624766
"MARK1",0.574757347581908,0.496955161914229,0.537758372258395
"MARK3",0.35904730996117,0.562546319095418,0.480380665510893
"MARS1",0.463577194837853,0.921739188488573,0.721529172500595
"MAS1",0.110307847382501,0.72041475540027,0.293223856016994
"MAT1A",0.683985467534512,0.4113393293228,0.663735425565392
"MAT2A",0.42627220437862,0.968323353910819,0.380520424805582
"MAZ",0.219536040909588,0.673942976165563,0.819672071607783
"MBL2",0.240101379575208,0.807024378795177,0.0762989264912903
"MBP",0.615686985431239,0.31458200328052,0.682127287378535
"MC1R",0.313744194572791,0.218594944570214,0.821654193801805
"MCL1",0.386540959822014,0.0528691357467324,0.506597724743187
"MCL1",0.342386544914916,0.675381895853207,0.734876832924783
"MCM2",0.392340935533866,0.214451864594594,0.486988968681544
"CD46",0.631592644611374,0.320725745521486,0.0268683116883039
"MDH1",0.579776083119214,0.944155488628894,0.655808175681159
"MDH2",0.295403190189973,0.33838422736153,0.896621748572215
"MDM4",0.557970933616161,0.415050671203062,0.390357826603577
"MECP2",0.969158395426348,0.389166645240039,0.622005762765184
"MEF2A",0.405482457717881,0.960548690985888,0.15669838199392
"MEF2C",0.71253107697703,0.480747343041003,0.133490537293255
"MEF2D",0.297585158376023,0.539244852727279,0.914532977156341
"MEFV",0.752286428119987,0.108847783645615,0.0494618080556393
"MAP3K5",0.405053789028898,0.321902462048456,0.88159154378809
"MEOX2",0.195145606528968,0.182874058140442,0.177818337921053
"MET",0.648470165207982,0.706911719869822,0.890011264709756
"MFAP1",0.156023841584101,0.741203168639913,0.339826372684911
"MFGE8",0.94766337540932,0.701885884162039,0.399970213882625
"MELTF",0.244544436223805,0.19720352627337,0.366350760450587
"MGAT3",0.68477946263738,0.134049778105691,0.671958168968558
"MICB",0.818012509029359,0.121003007981926,0.544005175121129
"MID1",0.401542735053226,0.489066129084677,0.933989606797695
"MIF",0.788118190597743,0.878445825306699,0.654924442991614
"CXCL9",0.853238312061876,0.540013224817812,0.0670766972471029
"ATXN3",0.191762678325176,0.890436661662534,0.636009526671842
"MAP3K10",0.639015485765412,0.846316751325503,0.0145530060399324
"KMT2A",0.454503872664645,0.316718572052196,0.586258753668517
"AFF1",0.605020398506895,0.821259112562984,0.586957115214318
"MLLT3",0.687191457720473,0.0715388050302863,0.161985380575061
"NR3C2",0.211696398444474,0.438233424210921,0.543664704309776
"TRPM1",0.718050614697859,0.0115148585755378,0.899909468600526
"MME",0.0606903487350792,0.155372553039342,0.159460341092199
"MMP1",0.227514754515141,0.730151974363253,0.251184816239402
"MMP2",0.970477642025799,0.657504290575162,0.438367591705173
"MMP3",0.550226082326844,0.464724015444517,0.981590941781178
"MMP7",0.0779466689564288,0.644576369551942,0.394138287985697
"MMP8",0.156876431778073,0.978525874903426,0.75757044670172
"MMP9",0.088138191960752,0.425831566564739,0.0309341554529965
"MMP13",0.590030524181202,0.260387873044237,0.591715928632766
"MMP14",0.187915784539655,0.71429893723689,0.170346453320235
"MNAT1",0.0627703017089516,0.819012114079669,0.956188287353143
"MOBP",0.382575117051601,0.222047921735793,0.265301872976124
"MOG",0.0918834561016411,0.322889926610515,0.85653207777068
"MOV10",0.183203967986628,0.842198813566938,0.686528704594821
"CD200",0.134081369033083,0.126062137307599,0.0542141862679273
"MPG",0.906544055556878,0.214032276999205,0.45355518697761
"MPI",0.36565225594677,0.192531744483858,0.523633916862309
"MPO",0.176311594434083,0.922205437906086,0.89175092545338
"MPST",0.970336655154824,0.895965692587197,0.142485407413915
"MPZ",0.373673893045634,0.831746261799708,0.914131112862378
"MRC1",0.870244046440348,0.614940825849771,0.289863215992227
"MRE11",0.544600990600884,0.727882492123172,0.828155094757676
"ABCC1",0.197277375496924,0.59729843842797,0.328910573385656
"MS",0.667946795234457,0.428006755886599,0.106973491376266
"MSD",0.188835380366072,0.99032660597004,0.936118965735659
"MSH2",0.453333457699046,0.602071797475219,0.322659805417061
"MSH3",0.268272110959515,0.407938127638772,0.615348913008347
"MSI1",0.235272100428119,0.338961378671229,0.641643559094518
"MSMB",0.839962773723528,0.270215386990458,0.735311099328101
"MSR1",0.17517400556244,0.84227457572706,0.176582051208243
"MSRA",0.97486322466284,0.376610373845324,0.730828145286068
"MT2A",0.186303949216381,0.27949504298158,0.652832171181217
"MT3",0.532975366339087,0.815767660969868,0.645873743342236
"COX1",0.362054240657017,0.289359611691907,0.0927644658368081
"COX2",0.942011415725574,0.781620202120394,0.21563113341108
"COX3",0.930827991105616,0.882539720507339,0.679126706672832
"CYTB",0.324659186182544,0.69843901717104,0.188086529262364
"NUDT1",0.826694411924109,0.827300450066105,0.853287212084979
"MTHFD1",0.869947002269328,0.0464929284062237,0.240795598831028
"MTHFR",0.92674484057352,0.0330018661916256,0.436347553040832
"ND1",0.263727760873735,0.689975330838934,0.952665734104812
"ND2",0.221096972702071,0.02658805786632,0.677981109591201
"ND4",0.259208754170686,0.684747732942924,0.822077171877027
"MTNR1A",0.514808600302786,0.116044367663562,0.568005666835234
"MTNR1B",0.832373800920323,0.536854430334643,0.936929341871291
"MTR",0.0369943757541478,0.968073041178286,0.855898621259257
"RNR2",0.336561860283837,0.980272627668455,0.252830804558471
"MTRR",0.982698490610346,0.345993209630251,0.516326647019014
"TRNL1",0.772312008775771,0.863931745057926,0.348008916713297
"MUC1",0.739229825790972,0.864145569270477,0.282907337183133
"MUC4",0.973292384995148,0.583406412741169,0.904462633887306
"MMUT",0.0039630716200918,0.237373368581757,0.183570191264153
"MUTYH",0.500244818860665,0.742185227805749,0.951097786193714
"MX1",0.470048269955441,0.161891396157444,0.982690190896392
"MYC",0.330378913786262,0.439221787033603,0.775279103312641
"MYCL",0.972897839033976,0.896413744892925,0.547505943803117
"MYD88",0.0633882365655154,0.119433544576168,0.0602863454259932
"MYH6",0.688050820725039,0.421025722986087,0.772356617730111
"MYH9",0.0242408127523959,0.800404236186296,0.922283983556554
"MYO6",0.606236330699176,0.772079660091549,0.607231843518093
"NACA",0.914510410279036,0.750475759152323,0.15587870683521
"NAP1L1",0.550095719052479,0.820055187446997,0.671018249588087
"NUBP1",0.189880140358582,0.73669791338034,0.0114877610467374
"NCAM1",0.4865899940487,0.113854411058128,0.738890003878623
"NCAM2",0.953784700715914,0.869227371411398,0.0783436151687056
"NCL",0.679878010414541,0.706534544471651,0.390927235363051
"NDP",0.962161264847964,0.974246682366356,0.422838755417615
"NDUFA5",0.460228052223101,0.955992389004678,0.30389764928259
"NDUFA6",0.287988962139934,0.770630831131712,0.158550407039002
"NDUFA9",0.256950009614229,0.158073671162128,0.277147040236741
"NDUFB8",0.614100117236376,0.980862964410335,0.488518454600126
"NEDD4",0.916797334095463,0.00769087066873908,0.734911267645657
"SEPTIN2",0.383850038982928,0.348702688934281,0.41325307986699
"NEDD9",0.119821113999933,0.302364881848916,0.109786089044064
"NEFM",0.820110509870574,0.869391509797424,0.529586166376248
"NEFH",0.24496704316698,0.227533892495558,0.983901025028899
"NEFL",0.428385603474453,0.183496221899986,0.406764670042321
"NEU1",0.379346344154328,0.352308820234612,0.592781584244221
"NEUROD1",0.0154436659067869,0.941860558465123,0.64729470666498
"NFATC2",0.19123634765856,0.105425235582516,0.487195090856403
"NFIA",0.688701841980219,0.834975298494101,0.591652497416362
"NFATC3",0.608478323556483,0.0910187016706914,0.60081372410059
"NFATC4",0.745748037472367,0.528835052158684,0.801209525903687
"NFE2L1",0.103509516688064,0.030186248710379,0.578986555570737
"NFE2L2",0.783652975223958,0.311855588108301,0.79885989218019
"NFIB",0.0509640332311392,0.560461923712865,0.531845296500251
"NFIC",0.998221159446985,0.241457768250257,0.99675208190456
"NFIX",0.548369367606938,0.752007218776271,0.297023253981024
"NFKB1",0.593275980791077,0.730414769146591,0.0833193517755717
"NFKB2",0.24260712810792,0.863410973921418,0.727492699865252
"NGF",0.993753503076732,0.3987072838936,0.241196523886174
"NGFR",0.257471238495782,0.974597493885085,0.197443059179932
"NINJ2",0.0777646978385746,0.119454715866596,0.420414336025715
"NM",0.588539247168228,0.120017629116774,0.253951267339289
"NME1",0.692899922374636,0.0517432047054172,0.242000616155565
"NME2",0.299375117523596,0.60111369471997,0.909700274467468
"NQO2",0.602750671096146,0.846816353034228,0.758898373460397
"NOS1",0.451058909995481,0.60287283686921,0.505441299173981
"NOS2",0.0920205125585198,0.636486491654068,0.27870813338086
"NOS3",0.895313189132139,0.500116841634735,0.984448493923992
"NOTCH1",0.678060845006257,0.00740104774013162,0.62115732091479
"NPY",0.840857630828395,0.494619009550661,0.248752752551809
"NOTCH3",0.593908853596076,0.441656549694017,0.477678164141253
"NOTCH4",0.612693205475807,0.950218876358122,0.88880067341961
"PNP",0.145397959742695,0.442317483248189,0.0402919431217015
"NPC1",0.0599077201914042,0.979607998626307,0.213901090668514
"NPHP1",0.955647335620597,0.651250035269186,0.22276912489906
"NPM1",0.788844916271046,0.641284299083054,0.561687892535701
"NPPA",0.316608777968213,0.537567421561107,0.873048366978765
"NPTX1",0.426193346269429,0.391555306734517,0.692133043659851
"NPTX2",0.732692842371762,0.837146863574162,0.39826685632579
"SLC11A2",0.170966608915478,0.580538107082248,0.570497528184205
"NRCAM",0.909872147953138,0.464979170588776,0.186467410763726
"NRDC",0.40258463122882,0.488587792264298,0.515703094191849
"NRF1",0.781065578106791,0.0500097596086562,0.161740732146427
"NRGN",0.761002742918208,0.444190778536722,0.967599022435024
"YBX1",0.0212449554819614,0.889215630711988,0.42214232403785
"NT5E",0.161090119276196,0.67241260712035,0.318390671163797
"NTF3",0.922059584408998,0.0298673589713871,0.245751603972167
"NTF4",0.371700392104685,0.0927044940181077,0.893689366290346
"NTRK1",0.509745958726853,0.421365046175197,0.331599742406979
"NTRK2",0.401720446767285,0.17388591170311,0.14787214808166
"NTS",0.947862823493779,0.358287184964865,0.642215604428202
"NTSR1",0.634787026094273,0.569695068057626,0.176508782198653
"NUP98",0.51059206132777,0.579655764391646,0.480394835351035
"NR4A2",0.828670027432963,0.74685051990673,0.584062238689512
"OAS3",0.602886650012806,0.852228516479954,0.980625252937898
"OAT",0.188566063996404,0.636407883604988,0.451776816975325
"OCA2",0.0555150252766907,0.801071434980258,0.569986910093576
"ODC1",0.341880344087258,0.992978408001363,0.888780227163807
"ODF1",0.589585123816505,0.197342074709013,0.338608187856153
"OGDH",0.22173315170221,0.784668371547014,0.530040311394259
"OGG1",0.355794708244503,0.53975271852687,0.469377355184406
"OLR1",0.585762419039384,0.522444372065365,0.17618850665167
"OMP",0.0253352855797857,0.390284224646166,0.363636007532477
"OPA1",0.31835759873502,0.391353441402316,0.716612605843693
"OPRD1",0.915764920879155,0.0103311797138304,0.752400510013103
"OPRK1",0.124619593610987,0.594890488311648,0.469381750095636
"OPRL1",0.343607412884012,0.00999795622192323,0.784411393571645
"OPRM1",0.189471622230485,0.708922079298645,0.791362500982359
"ORM1",0.641964211594313,0.245458683464676,0.684457335388288
"ORM2",0.274008634500206,0.243292745901272,0.496642918325961
"OSM",0.333673461573198,0.568449097219855,0.704393740976229
"OTC",0.239697629818693,0.26005182415247,0.924016903853044
"OXA1L",0.511829449096695,0.863117882749066,0.201071451650932
"OXT",0.939311625668779,0.851716104662046,0.542926949681714
"P2RX1",0.942031951155514,0.581628691637889,0.491501301992685
"P2RX3",0.865334254456684,0.397079212823883,0.918107055593282
"P2RX4",0.213348940946162,0.302571699488908,0.629852073732764
"P2RX5",0.15378607576713,0.562055590096861,0.893754308111966
"P2RX7",0.33629303984344,0.885725575964898,0.612376536475495
"P2RY1",0.554141237633303,0.274933695793152,0.24378832639195
"P2RY2",0.527271305443719,0.958232949022204,0.71924715465866
"P2RY4",0.085250698029995,0.69360940461047,0.0817602558527142
"P2RY6",0.993346076225862,0.297206852352247,0.24844632181339
"P4HB",0.500044845510274,0.51753006875515,0.65212578419596
"PEBP1",0.703702876111493,0.654662052635103,0.677938423817977
"PAEP",0.65765714365989,0.125881530344486,0.439850390423089
"PAFAH1B2",0.0570056138094515,0.433293898589909,0.824930669274181
"PRDX1",0.792297543026507,0.617272152099758,0.719034537207335
"SERPINE1",0.216646368149668,0.188294667983428,0.0149182442110032
"PAK1",0.839579466497526,0.752148289466277,0.862522085895762
"PAK3",0.361007990315557,0.979687640210614,0.450286494102329
"REG3A",0.19751623691991,0.721446635900065,0.441246157512069
"PRKN",0.152114626485854,0.477952009998262,0.721707432065159
"PARN",0.711009628605098,0.0247632239479572,0.769002647604793
"PAWR",0.0522379439789802,0.723304702201858,0.435036103008315
"PAX6",0.13698192127049,0.33054889459163,0.112061253516003
"PC",0.168107992270961,0.72392000281252,0.626568576088175
"PCK1",0.317096133483574,0.618981487350538,0.508512185420841
"PCNA",0.889718059217557,0.214488340076059,0.321075789630413
"PCP4",0.802094557322562,0.811291466467083,0.274806173751131
"PCSK1",0.800327638862655,0.306302492972463,0.928883478743955
"CDK18",0.996411884203553,0.935268834233284,0.614011133089662
"PCYT1A",0.795686359750107,0.455951007083058,0.257585728075355
"PDB1",0.296406715177,0.491130491252989,0.952003997284919
"PDC",0.609536787262186,0.564986378652975,0.342878473224118
"PDCD1",0.401416261447594,0.0514660654589534,0.130559456069022
"PDE2A",0.351089185336605,0.112281995592639,0.419670438859612
"PDE4A",0.221587193198502,0.47376956208609,0.36387477000244
"PDE4D",0.325999740045518,0.630375157110393,0.532527680508792
"PDE7A",0.642293109092861,0.114641903433949,0.918063807068393
"PDE9A",0.786763067124411,0.819120646920055,0.521072590257972
"PDGFB",0.197969868313521,0.703756080707535,0.714589964132756
"PDGFRB",0.201213686494157,0.380412545520812,0.629903050838038
"PDK1",0.431112800259143,0.938808485865593,0.0507419786881655
"ENPP2",0.800180827733129,0.687242954503745,0.150766411563382
"PDYN",0.157693414948881,0.4870475246571,0.413917112862691
"PECAM1",0.712829302996397,0.424514540936798,0.576034625526518
"SERPINF1",0.140175301581621,0.338726179208606,0.520326065365225
"PENK",0.656456920085475,0.187483278801665,0.320935441181064
"PER1",0.37900104583241,0.748784222174436,0.921357753453776
"PFDN5",0.435876333387569,0.0403384135570377,0.268934790743515
"PFKFB3",0.766543867532164,0.15025797043927,0.443559981882572
"PGD",0.900722217280418,0.816687765996903,0.552782971877605
"PGF",0.387451673857868,0.0246147115249187,0.411123709287494
"PGR",0.680717608658597,0.516968122217804,0.633991199312732
"ABCB1",0.0288933219853789,0.019069513771683,0.248593401163816
"PHB",0.561189231928438,0.433274689363316,0.973763637011871
"PHF1",0.902946390910074,0.525743915233761,0.643603784963489
"SERPINA1",0.670766126131639,0.90854654693976,0.792509819380939
"SERPINB6",0.22925732890144,0.0894409078173339,0.769021367188543
"SERPINE2",0.671950449002907,0.332406114786863,0.915678187273443
"SERPINI1",0.434264519484714,0.683303164551035,0.536630304530263
"PIK3C3",0.780602831859142,0.0938508026301861,0.028667708626017
"PIK3CA",0.24623736878857,0.86760320304893,0.645147925941274
"PIK3CB",0.111556710442528,0.657310242764652,0.0426505790092051
"PIK3CD",0.93092987081036,0.0672028267290443,0.0722005132120103
"PIK3CG",0.504551196703687,0.911204231204465,0.71118848095648
"PIK3R1",0.129099644953385,0.84090886102058,0.481926462147385
"PIK3R2",0.952402142109349,0.767838258063421,0.214448849437758
"PI4KA",0.747313043335453,0.712335565825924,0.837808991083875
"PIN1",0.0457619240041822,0.159746087854728,0.949165099998936
"PIN4",0.205895635299385,0.636285467771813,0.641966397175565
"PITX2",0.397760265273973,0.4924871197436,0.438802061369643
"PKM",0.853917814325541,0.0874714264646173,0.151789442170411
"PLA2G1B",0.433228569570929,0.813696349039674,0.559182785451412
"PLA2G2A",0.321284722071141,0.351513759465888,0.510976085439324
"PLA2G4A",0.277906756848097,0.963180307298899,0.466053222771734
"PLAG1",0.941924299346283,0.00627776142209768,0.394485023571178
"PLAT",0.769423511112109,0.363223965512589,0.467077524866909
"PLAU",0.774833475938067,0.403668910963461,0.831595881609246
"PLAUR",0.0850076535716653,0.20672491681762,0.707830387167633
"PLCL1",0.0167525059077889,0.0159912807866931,0.135275891516358
"PLCG2",0.572095653740689,0.659775971667841,0.433570539811626
"PLD1",0.168983714887872,0.813682806445286,0.892587165348232
"PLD2",0.921876350883394,0.123535284539685,0.523596687940881
"PLG",0.443814768921584,0.941783545538783,0.0459518709685653
"PLEK",0.241431683534756,0.787182194879279,0.086880294373259
"SERPINF2",0.301329301670194,0.560948054306209,0.840200712438673
"PLK1",0.508198588853702,0.383385717170313,0.738962810719386
"FXYD1",0.425246876198798,0.26752298953943,0.171788232401013
"PLP1",0.164261740166694,0.604386840946972,0.635187432402745
"PLTP",0.655957078095526,0.876742660300806,0.758349308278412
"PLXNA2",0.00995368720032275,0.234973597805947,0.336930701509118
"PLXNB1",0.955883318325505,0.587754404637963,0.20924454042688
"PML",0.767280919477344,0.742237693164498,0.0825861755292863
"PMM2",0.0372327829245478,0.166393192717806,0.102133606327698
"PMP22",0.509522510692477,0.718376729171723,0.287472198717296
"PMS2P1",0.123112644534558,0.238916783826426,0.513945838203654
"PRRX1",0.16763369133696,0.581816018559039,0.292132975999266
"PNMT",0.559170690597966,0.704930702224374,0.0885116951540112
"POLB",0.816476366715506,0.98261821246706,0.715184475993738
"POLD1",0.181739599211141,0.201306246919557,0.949925496475771
"POLG",0.00611355062574148,0.394674321403727,0.563105691922829
"POMC",0.740480250678957,0.262374798534438,0.283307161880657
"PON1",0.473123493837193,0.0266910882201046,0.102715421468019
"PON2",0.116328833857551,0.757309472886845,0.620275504887104
"PON3",0.627288403920829,0.815395256970078,0.339706898201257
"POR",0.26422775676474,0.96832349197939,0.465821868740022
"POU2F1",0.762235031463206,0.571405662223697,0.030563069973141
"POU3F4",0.62507576472126,0.392004302702844,0.655758253764361
"POU5F1",0.911375785246491,0.12625548010692,0.179866277612746
"PPARA",0.921778120333329,0.0980534462723881,0.54270664206706
"PPARD",0.196598125854507,0.839771167142317,0.825432157376781
"PPARG",0.0229820453096181,0.244874636875466,0.416713666403666
"PPIA",0.458070174558088,0.735423697857186,0.584286566125229
"PPIB",0.870864875381812,0.390635617310181,0.570190484635532
"PPIC",0.821749156108126,0.322210966376588,0.531339804874733
"PPID",0.320060387486592,0.207110929535702,0.414323343429714
"PPL",0.423676612321287,0.800147701287642,0.881572153652087
"PPP1CA",0.0971111627295613,0.3048691151198,0.970331637421623
"PPP1CB",0.0819362795446068,0.0169685361906886,0.811917364131659
"PPP1R1A",0.878747191047296,0.0946242548525333,0.897260608151555
"PPP1R10",0.391282831551507,0.963116984814405,0.4213319090195
"PPP2CA",0.390337851364166,0.0656479704193771,0.274527431465685
"PPP2R1A",0.867232393706217,0.9409436408896,0.166257553966716
"PPP2R2B",0.235491560073569,0.676195411710069,0.215627031167969
"PTPA",0.414590089814737,0.558862734120339,0.757299518445507
"PPP2R5E",0.400377939455211,0.703100591897964,0.913880194537342
"PPP3CA",0.934701284160838,0.747876893961802,0.258222369709983
"PPP3R1",0.760640980908647,0.8373741323594,0.800106752663851
"PPT1",0.915309500414878,0.437103148084134,0.863003068836406
"PPY",0.693496274063364,0.404264789773151,0.116000496083871
"PRB1",0.822893503820524,0.0972910991404206,0.0694235847331583
"PREP",0.063609077828005,0.830996585311368,0.95314272493124
"PRG2",0.457735159900039,0.60071926144883,0.99990829336457
"PRKAA1",0.603579757502303,0.239869950804859,0.440105535555631
"PRKAA2",0.236045479308814,0.554722290486097,0.980090166209266
"PRKAB1",0.556496107717976,0.617598790908232,0.514611760852858
"PRKACA",0.044703020947054,0.526998500339687,0.442900872323662
"PRKACB",0.431471327785403,0.143076622160152,0.147926543140784
"PRKAR1A",0.3417734275572,0.991423677885905,0.157631934154779
"PRKAR1B",0.67753882217221,0.497165977489203,0.845930493669584
"PRKCA",0.557735969079658,0.37422888702713,0.964180971961468
"PRKCB",0.411501188995317,0.0974431931972504,0.896861559012905
"PRKCD",0.731262151151896,0.609441370470449,0.223802530905232
"PRKCE",0.454809075221419,0.323553438764066,0.905244825175032
"MAPK1",0.779091801727191,0.433297343319282,0.774703192757443
"MAPK3",0.0825382575858384,0.0044582758564502,0.636835808167234
"MAPK7",0.870296509470791,0.920185854891315,0.886811880860478
"MAPK8",0.33684694673866,0.586107079870999,0.685199490981176
"MAPK9",0.78698867582716,0.461964946007356,0.583887437358499
"MAPK10",0.977991523686796,0.564476642524824,0.997792946640402
"MAP2K1",0.454126195516437,0.345239646732807,0.109267414547503
"MAP2K2",0.600768879288808,0.632346597034484,0.932870534015819
"MAP2K3",0.0113016255199909,0.522241732338443,0.473877200158313
"EIF2AK2",0.0991571007762104,0.862088724505156,0.780345969833434
"PRL",0.742988634388894,0.0955640459433198,0.853481322294101
"PRNP",0.405623389640823,0.925163584528491,0.247726203408092
"PSPN",0.681246834574267,0.72629093262367,0.623234938597307
"PROC",0.0936791782733053,0.626390348188579,0.597016166895628
"PROS1",0.313036914682016,0.495766680687666,0.836026265984401
"PROS2P",0.404791821260005,0.170251248637214,0.0765317960176617
"PRS",0.499637667788193,0.714041189290583,0.65871091815643
"LGMN",0.565030812751502,0.613435325911269,0.183763082139194
"PRSS3",0.23151344107464,0.358561855275184,0.439667906146497
"MASP1",0.107920016627759,0.329755838727579,0.97385763307102
"RELN",0.105435105506331,0.678536440711468,0.134558903984725
"KLK7",0.331732381368056,0.170875446405262,0.414451705291867
"KLK6",0.617439472815022,0.366938610328361,0.188834176864475
"HTRA1",0.585256493184716,0.420446342090145,0.635912951547652
"KLK10",0.963364906143397,0.477279063314199,0.657980516552925
